Year,Compant,Job Title,Annual Salary,Location,Years of Experience,Gender,Masters Degree,Bachelors Degree,Doctorate Degree,Highschool,Some College,Education
2020,Moveworks,Data Scientist,130000,"Mountain View, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Accenture,Data Scientist,150000,"Chicago, IL",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Adobe,Data Scientist,222000,"San Jose, CA",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Boeing,Business Analyst,120000,"Seattle, WA",6,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,308000,"San Francisco, CA",8,Male,1,0,0,0,0,Master's Degree
2020,Cisco,Data Scientist,390000,"San Jose, CA",14,Male,0,0,1,0,0,PhD
2020,Huawei,Data Scientist,171000,"Paris, IL, France",20,Male,0,0,1,0,0,PhD
2020,Veritas Technologies,Business Analyst,109000,"Orlando, FL",13,Male,0,0,0,0,0,NA
2020,Amazon,Data Scientist,215000,"Seattle, WA",10,Male,0,1,0,0,0,Bachelor's Degree
2020,Electronic Arts,Business Analyst,150000,"Redwood City, CA",6,Female,1,0,0,0,0,Master's Degree
2020,Citi,Data Scientist,170000,"New York, NY",8,Female,0,1,0,0,0,Bachelor's Degree
2020,Iterable,Data Scientist,165000,"San Francisco, CA",1,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,350000,"Oakland, CA",4,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,225000,"San Francisco, CA",7,Male,0,1,0,0,0,Bachelor's Degree
2020,Sephora,Business Analyst,121000,"San Francisco, CA",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Apple,Data Scientist,198000,"San Francisco, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,198000,"Seattle, WA",4,Male,0,0,0,0,0,NA
2020,Facebook,Data Scientist,235000,"Menlo Park, CA",4,Male,1,0,0,0,0,Master's Degree
2020,Stitch Fix,Data Scientist,525000,"San Francisco, CA",3,Male,0,1,0,0,0,Bachelor's Degree
2020,JPMorgan Chase,Business Analyst,150000,"Jersey City, NJ",12,Male,1,0,0,0,0,Master's Degree
2020,Swiss Re,Data Scientist,285000,"Sydney, NS, Australia",12,Male,0,0,1,0,0,PhD
2020,JPMorgan Chase,Business Analyst,78000,"Columbus, OH",7,Female,1,0,0,0,0,Master's Degree
2020,DocuSign,Data Scientist,142000,"Seattle, WA",0,Male,1,0,0,0,0,Master's Degree
2020,Turo,Data Scientist,150000,"San Francisco, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,350000,"Cupertino, CA",9,Male,1,0,0,0,0,Master's Degree
2020,Indeed,Business Analyst,104000,"San Francisco, CA",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Data Scientist,159000,"Redmond, WA",4,Female,1,0,0,0,0,Master's Degree
2020,Avanade,Data Scientist,102000,"Chicago, IL",5,Female,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Data Scientist,220000,"Los Angeles, CA",2,Male,0,0,1,0,0,PhD
2020,Amazon,Business Analyst,135000,"Seattle, WA",4,Male,1,0,0,0,0,Master's Degree
2020,CVS Health,Business Analyst,96000,"Irving, TX",20,Female,0,1,0,0,0,Bachelor's Degree
2020,Accenture,Data Scientist,54000,"Milano, LO, Italy",4,Male,0,0,0,0,0,NA
2020,jp morgan,Business Analyst,115000,"Dallas, TX",8,Female,1,0,0,0,0,Master's Degree
2020,Google,Business Analyst,150000,"Redwood City, CA",4,Male,0,1,0,0,0,Bachelor's Degree
2020,Facebook,Data Scientist,221000,"San Francisco, CA",3,Male,0,0,1,0,0,PhD
2020,Tesla,Data Scientist,210000,"Fremont, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Quest diagnostics,Business Analyst,90000,"Secaucus, NJ",3,Male,1,0,0,0,0,Master's Degree
2020,Wayfair,Data Scientist,168000,"Boston, MA",2,Male,0,0,1,0,0,PhD
2020,Bayer,Data Scientist,115000,"Berlin, BE, Germany",5,Female,0,0,1,0,0,PhD
2020,DoorDash,Data Scientist,162000,"San Francisco, CA",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Airbnb,Data Scientist,223000,"San Francisco, CA",7,Female,1,0,0,0,0,Master's Degree
2020,Roche,Data Scientist,94000,"Basel, BS, Switzerland",0,Male,1,0,0,0,0,Master's Degree
2020,Tesla,Data Scientist,175000,"Fremont, CA",0,Female,1,0,0,0,0,Master's Degree
2020,Qualtrics,Data Scientist,70000,"Provo, UT",1,Male,0,1,0,0,0,Bachelor's Degree
2020,ExxonMobil,Data Scientist,106000,"Spring, TX",0,Male,1,0,0,0,0,Master's Degree
2020,Google,Business Analyst,500000,"Seattle, WA",13,Male,0,0,1,0,0,PhD
2020,McKesson,Data Scientist,85000,"Louisville, KY",14,Male,0,1,0,0,0,Bachelor's Degree
2020,Yandex,Data Scientist,113000,"Moscow, MC, Russia",14,Male,1,0,0,0,0,Master's Degree
2020,Dell Technologies,Data Scientist,173000,"Austin, TX",12,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,230000,"Redmond, WA",4,Male,1,0,0,0,0,Master's Degree
2020,Walmart,Business Analyst,405000,"San Bruno, CA",8,Female,1,0,0,0,0,Master's Degree
2020,Facebook,Business Analyst,71000,"Austin, TX",0,Female,0,0,0,0,0,NA
2020,Amazon,Data Scientist,112000,"Munich, BY, Germany",7,Female,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,182000,"Bellevue, WA",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Wayfair,Business Analyst,108000,"Boston, MA",3,Male,0,1,0,0,0,Bachelor's Degree
2020,EPAM Systems,Business Analyst,24000,"Minsk, HM, Belarus",8,Female,1,0,0,0,0,Master's Degree
2020,Toyota USA,Business Analyst,180000,"Dallas, TX",12,Male,1,0,0,0,0,Master's Degree
2020,Boeing,Business Analyst,170000,"Seattle, WA",20,Male,1,0,0,0,0,Master's Degree
2020,Google,Business Analyst,250000,"Mountain View, CA",6,Male,0,1,0,0,0,Bachelor's Degree
2020,eBay,Data Scientist,181000,"San Jose, CA",1,Female,1,0,0,0,0,Master's Degree
2020,ZS Associates,Business Analyst,14000,"New Delhi, DL, India",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Google,Data Scientist,220000,"San Francisco, CA",5,Male,1,0,0,0,0,Master's Degree
2020,Accenture,Business Analyst,120000,"Washington, DC",4,Male,0,1,0,0,0,Bachelor's Degree
2020,LinkedIn,Data Scientist,50000,"Bangalore, KA, India",4,Female,1,0,0,0,0,Master's Degree
2020,Affirm,Business Analyst,204000,"San Francisco, CA",3,Male,1,0,0,0,0,Master's Degree
2020,ABB,Business Analyst,115000,"Oxford, MS",6,Male,0,1,0,0,0,Bachelor's Degree
2020,Citi,Business Analyst,100000,"Tampa, FL",5,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Business Analyst,152000,"Dallas, TX",5,Female,0,1,0,0,0,Bachelor's Degree
2020,Zillow,Data Scientist,272000,"Seattle, WA",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Business Analyst,121000,"Seattle, WA",5,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,220000,"Menlo Park, CA",3,Male,1,0,0,0,0,Master's Degree
2020,Airbnb,Data Scientist,229000,"San Francisco, CA",2,Female,0,0,1,0,0,PhD
2020,Apple,Data Scientist,232000,"San Francisco, CA",10,Male,0,0,1,0,0,PhD
2020,Grubhub,Business Analyst,110000,"Chicago, IL",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Facebook,Business Analyst,167000,"New York, NY",9,Female,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Business Analyst,170000,"Arizona City, AZ",11,Male,1,0,0,0,0,Master's Degree
2020,Genentech,Data Scientist,189000,"San Francisco, CA",5,Female,0,0,1,0,0,PhD
2020,Fractal Analytics,Business Analyst,122000,"San Francisco, CA",8,Male,0,1,0,0,0,Bachelor's Degree
2021,Zynga,Data Scientist,140000,"Austin, TX",2,Male,1,0,0,0,0,Master's Degree
2021,AIG,Business Analyst,96000,"New York, NY",4,Male,0,1,0,0,0,Bachelor's Degree
2021,Samsung,Business Analyst,265000,"Menlo Park, CA",9,Male,1,0,0,0,0,Master's Degree
2021,Booz Allen Hamilton,Data Scientist,75000,"Arlington, VA",3,Male,0,1,0,0,0,Bachelor's Degree
2021,Salesforce,Business Analyst,118000,"San Francisco, CA",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Intel,Data Scientist,390000,"Santa Clara, CA",20,Male,0,0,0,0,0,NA
2021,Amazon,Data Scientist,145000,"Toronto, ON, Canada",6,Female,1,0,0,0,0,Master's Degree
2021,Boeing,Data Scientist,85000,"Seattle, WA",14,Male,1,0,0,0,0,Master's Degree
2021,Booking.com,Data Scientist,150000,"Amsterdam, NH, Netherlands",3,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,205000,"Arlington, VA",12,Male,0,1,0,0,0,Bachelor's Degree
2021,Deloitte,Business Analyst,148000,"New York, NY",13,Female,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,540000,"Seattle, WA",10,Male,0,0,1,0,0,PhD
2020,Google,Data Scientist,210000,"Seattle, WA",7,Male,0,0,0,0,0,NA
2021,Slalom,Data Scientist,136000,"Atlanta, GA",6,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,201000,"Menlo Park, CA",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Data Scientist,194000,"Redmond, WA",2,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,136000,"London, EN, United Kingdom",4,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,278000,"Palo Alto, CA",1,Male,0,0,1,0,0,PhD
2021,Facebook,Data Scientist,214000,"Seattle, WA",4,Male,1,0,0,0,0,Master's Degree
2020,Pinterest,Data Scientist,350000,"San Francisco, CA",8,Male,0,0,0,0,0,NA
2020,Uber,Data Scientist,464000,"Palo Alto, CA",20,Male,1,0,1,0,0,Master's Degree
2021,Microsoft,Data Scientist,163000,"Seattle, WA",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Adobe,Data Scientist,294000,"San Jose, CA",1,Male,1,0,0,0,0,Master's Degree
2021,Nasdaq,Business Analyst,100000,"New York, NY",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Amazon,Business Analyst,127000,"Seattle, WA",9,Female,1,0,0,0,0,Master's Degree
2021,Booz Allen Hamilton,Data Scientist,172000,"Washington, DC",12,Male,1,0,0,0,0,Master's Degree
2021,Uber,Data Scientist,517000,"Seattle, WA",7,Male,1,0,0,0,0,Master's Degree
2021,JPMorgan Chase,Data Scientist,313000,"New York, NY",21,Male,0,0,1,0,0,PhD
2020,Microsoft,Data Scientist,187000,"Seattle, WA",2,Male,0,0,1,0,0,PhD
2020,Dell Technologies,Data Scientist,136000,"Round Rock, TX",0,Male,1,0,0,0,0,Master's Degree
2020,Workday,Data Scientist,318000,"San Francisco, CA",5,Female,0,0,0,0,0,NA
2021,Carvana,Data Scientist,95000,"Phoenix, AZ",6,Male,0,1,0,0,0,Bachelor's Degree
2021,Twitter,Data Scientist,300000,"San Francisco, CA",5,Male,0,0,1,0,0,PhD
2021,Booz Allen Hamilton,Business Analyst,130000,"Washington, DC",7,Female,1,0,0,0,0,Master's Degree
2021,WarnerMedia,Business Analyst,180000,"Los Angeles, CA",15,Male,1,0,0,0,0,Master's Degree
2021,Goldman Sachs,Business Analyst,97000,"Dallas, TX",1,Male,1,0,0,0,0,Master's Degree
2021,Expedia,Business Analyst,134000,"Geneva, GE, Switzerland",4,Female,0,1,0,0,0,Bachelor's Degree
2020,Google,Data Scientist,365000,"New York, NY",10,Male,0,0,0,0,0,NA
2020,Spotify,Data Scientist,221000,"New York, NY",5,Male,1,0,0,0,0,Master's Degree
2020,American Express,Data Scientist,76000,"Gurgaon, HR, India",7,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,215000,"Seattle, WA",7,Male,1,0,0,0,0,Master's Degree
2021,Adobe,Business Analyst,152000,"San Francisco, CA",10,Female,0,1,0,0,0,Bachelor's Degree
2021,Deloitte,Business Analyst,74000,"Washington, DC",0,Male,1,0,0,0,0,Master's Degree
2021,Microsoft,Data Scientist,173000,"Redmond, WA",2,Female,1,0,0,0,0,Master's Degree
2021,Adobe,Business Analyst,650000,"San Jose, CA",20,Female,0,1,0,0,0,Bachelor's Degree
2021,Point72,Data Scientist,105000,"New York, NY",1,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Business Analyst,222000,"Seattle, WA",12,Male,0,1,0,0,0,Bachelor's Degree
2021,DocuSign,Business Analyst,291000,"San Francisco, CA",12,Female,0,1,0,0,0,Bachelor's Degree
2020,Wayfair,Data Scientist,156000,"Boston, MA",4,Male,1,0,0,0,0,Master's Degree
2020,Dropbox,Data Scientist,158000,"San Francisco, CA",2,Male,1,0,0,0,0,Master's Degree
2021,Lyft,Data Scientist,323000,"San Francisco, CA",2,Male,0,0,1,0,0,PhD
2021,Delivery Hero,Business Analyst,82000,"Berlin, BE, Germany",7,Male,0,1,0,0,0,Bachelor's Degree
2020,Sberbank,Data Scientist,19000,"Moscow, MC, Russia",1,Male,1,0,0,0,0,Master's Degree
2020,McKinsey,Data Scientist,100000,"Chicago, IL",0,Male,0,0,0,0,0,NA
2020,Uber,Data Scientist,149000,"San Francisco, CA",2,Male,1,0,0,0,0,Master's Degree
2021,Udaan.com,Data Scientist,44000,"Bangalore, KA, India",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Amazon,Business Analyst,128000,"Seattle, WA",3,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,270000,"New York, NY",4,Male,0,0,0,0,0,NA
2020,Aptiv,Data Scientist,220000,"Boston, MA",12,Male,0,0,1,0,0,PhD
2020,Microsoft,Data Scientist,215000,"Seattle, WA",2,Male,1,0,0,0,0,Master's Degree
2021,Goldman Sachs,Data Scientist,171000,"New York, NY",3,Female,0,1,0,0,0,Bachelor's Degree
2021,Target,Data Scientist,105000,"Minneapolis, MN",7,Female,1,0,0,0,0,Master's Degree
2021,Blue Yonder,Data Scientist,127000,"Karlsruhe, BW, Germany",5,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,123000,"Seattle, WA",2,Female,0,0,0,0,0,NA
2021,Capital One,Data Scientist,110000,"Fairfax, VA",2,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Business Analyst,240000,"Menlo Park, CA",6,Male,0,1,0,0,0,Bachelor's Degree
2021,Google,Data Scientist,216000,"Reston, VA",5,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,200000,"New York, NY",6,Male,1,0,0,0,0,Master's Degree
2021,IBM,Business Analyst,155000,"San Jose, CA",45,Female,1,0,0,0,0,Master's Degree
2021,Goldman Sachs,Data Scientist,340000,"New York, NY",4,Male,0,0,1,0,0,PhD
2020,Uber,Data Scientist,235000,"San Francisco, CA",5,Female,1,0,0,0,0,Master's Degree
2020,Booking,Data Scientist,130000,"Amsterdam, NH, Netherlands",5,Male,0,0,0,0,0,NA
2020,Zalando,Data Scientist,88000,"Berlin, BE, Germany",5,Male,1,0,0,0,0,Master's Degree
2021,Wayfair,Business Analyst,77000,"Boston, MA",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Apple,Data Scientist,231000,"Cupertino, CA",10,Female,1,0,0,0,0,Master's Degree
2020,Walmart Labs,Data Scientist,370000,"Sunnyvale, CA",4,Female,0,0,0,0,0,NA
2020,Square,Data Scientist,200000,"San Francisco, CA",1,Male,1,0,1,0,0,Master's Degree
2021,ByteDance,Data Scientist,83000,"Singapore, SG, Singapore",0,Male,0,1,0,0,0,Bachelor's Degree
2021,Apple,Data Scientist,263000,"Austin, TX",3,Male,0,0,1,0,0,PhD
2021,Facebook,Business Analyst,245000,"San Francisco, CA",9,Male,0,0,0,0,0,NA
2020,Amobee,Data Scientist,220000,"San Francisco, CA",4,Male,0,0,1,0,0,PhD
2021,realtor.com,Data Scientist,157000,"Santa Clara, CA",4,Female,0,1,0,0,0,Bachelor's Degree
2021,IBM,Data Scientist,49000,"Barcelona, CT, Spain",17,Male,1,0,0,0,0,Master's Degree
2020,Google,Data Scientist,145000,"Berlin, BE, Germany",8,Male,1,0,0,0,0,Master's Degree
2020,Visa,Data Scientist,139000,"Foster City, CA",1,Male,1,0,0,0,0,Master's Degree
2020,Intuit,Data Scientist,215000,"Mountain View, CA",5,Male,1,0,0,0,0,Master's Degree
2021,Google,Data Scientist,283000,"Redwood City, CA",3,Male,0,0,1,0,0,PhD
2021,Amazon,Business Analyst,125000,"Seattle, WA",5,Male,1,0,0,0,0,Master's Degree
2020,PayPal,Data Scientist,190000,"Chicago, IL",5,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,170000,"Singapore, SG, Singapore",5,Male,0,0,0,0,0,NA
2020,Microsoft,Data Scientist,203000,"Redmond, WA",3,Female,0,0,1,0,0,PhD
2020,Apple,Data Scientist,208000,"Cupertino, CA",0,Male,0,0,1,0,0,PhD
2020,Capital One,Data Scientist,148000,"New York, NY",1,Male,1,0,0,0,0,Master's Degree
2020,Dell Technologies,Data Scientist,113000,"Austin, TX",1,Male,1,0,0,0,0,Master's Degree
2021,IBM,Business Analyst,94000,"Atlanta, GA",2,Female,0,1,0,0,0,Bachelor's Degree
2021,Grubhub,Business Analyst,110000,"Chicago, IL",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Allstate,Data Scientist,138000,"Northbrook, IL",8,Male,0,0,0,0,0,NA
2021,Boston Consulting Group,Data Scientist,274000,"Boston, MA",8,Male,1,0,0,0,0,Master's Degree
2021,eBay,Business Analyst,62000,"Toronto, ON, Canada",0,Female,0,1,0,0,0,Bachelor's Degree
2021,Google,Business Analyst,170000,"Berlin, BE, Germany",8,Male,1,0,0,0,0,Master's Degree
2021,Citibank,Data Scientist,209000,"Atlanta, GA",11,Female,1,0,0,0,0,Master's Degree
2021,CIBC,Data Scientist,94000,"Toronto, ON, Canada",4,Male,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Data Scientist,500000,"Seattle, WA",9,Female,0,0,1,0,0,PhD
2020,Microsoft,Data Scientist,220000,"Redmond, WA",10,Female,1,0,0,0,0,Master's Degree
2020,Ericsson,Data Scientist,70000,"Bangalore, KA, India",10,Other,1,0,0,0,0,Master's Degree
2020,JP Morgan Chase,Data Scientist,160000,"New York, NY",3,Male,1,0,0,0,0,Master's Degree
2020,Airbnb,Data Scientist,318000,"Miami, FL",6,Male,0,0,1,0,0,PhD
2020,Amazon,Data Scientist,216000,"Palo Alto, CA",4,Male,0,0,1,0,0,PhD
2020,Accenture,Data Scientist,42000,"London, EN, United Kingdom",2,Female,0,0,0,0,0,NA
2020,Yandex,Data Scientist,50000,"Moscow, MC, Russia",4,Male,1,0,0,0,0,Master's Degree
2020,Zillow,Data Scientist,222000,"Seattle, WA",4,Male,0,0,0,0,0,NA
2020,Salesforce,Data Scientist,150000,"Bellevue, WA",4,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,126000,"Antioch, TN",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Facebook,Data Scientist,310000,"Seattle, WA",6,Male,1,0,0,0,0,Master's Degree
2020,Dropbox,Business Analyst,165000,"San Francisco, CA",3,Female,1,0,0,0,0,Master's Degree
2020,wish,Data Scientist,300000,"San Francisco, CA",8,Male,1,0,0,0,0,Master's Degree
2020,Infosys,Business Analyst,95000,"Atlanta, GA",12,Male,1,0,0,0,0,Master's Degree
2020,Workhuman,Business Analyst,110000,"Boston, MA",5,Female,0,1,0,0,0,Bachelor's Degree
2020,H-E-B,Data Scientist,115000,"San Antonio, TX",3,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,290000,"Menlo Park, CA",4,Female,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Business Analyst,92000,"Seattle, WA",1,Female,1,0,0,0,0,Master's Degree
2020,Stripe,Business Analyst,245000,"San Francisco, CA",8,Male,0,1,0,0,0,Bachelor's Degree
2020,Robinhood,Data Scientist,243000,"Menlo Park, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,232000,"Cupertino, CA",12,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Business Analyst,120000,"Seattle, WA",2,Male,1,0,0,0,0,Master's Degree
2020,State Farm,Data Scientist,81000,"Bloomington, IL",1,Female,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Data Scientist,215000,"Seattle, WA",0,Male,0,0,1,0,0,PhD
2020,Facebook,Data Scientist,210000,"Menlo Park, CA",1,Male,0,0,1,0,0,PhD
2020,Deloitte Advisory,Data Scientist,106000,"San Francisco, CA",6,Female,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,350000,"Cupertino, CA",11,Male,0,0,1,0,0,PhD
2020,Amazon,Data Scientist,340000,"Seattle, WA",12,Male,0,0,0,0,0,NA
2020,LinkedIn,Data Scientist,270000,"San Francisco, CA",4,Male,0,0,0,0,0,NA
2020,HSBC,Data Scientist,90000,"Toronto, ON, Canada",0,Male,1,0,0,0,0,Master's Degree
2020,Expedia,Data Scientist,143000,"Seattle, WA",0,Female,1,0,0,0,0,Master's Degree
2020,Zillow,Data Scientist,275000,"San Francisco, CA",8,Male,0,0,0,0,0,NA
2020,Uber,Data Scientist,215000,"San Francisco, CA",2,Male,1,0,1,0,0,Master's Degree
2020,Microsoft,Data Scientist,170000,"Seattle, WA",5,Male,1,0,0,0,0,Master's Degree
2020,Workday,Data Scientist,184000,"Pleasanton, CA",3,Male,0,0,0,0,0,NA
2020,Microsoft,Data Scientist,191000,"Redmond, WA",1,Male,0,0,1,0,0,PhD
2020,Intuit,Data Scientist,238000,"Mountain View, CA",6,Male,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,480000,"Los Angeles, CA",20,Male,1,0,0,0,0,Master's Degree
2020,Target,Data Scientist,32000,"Bangalore, KA, India",3,Male,1,0,0,0,0,Master's Degree
2020,Cruise,Data Scientist,310000,"San Francisco, CA",9,Male,1,0,1,0,0,Master's Degree
2020,Amazon,Data Scientist,253000,"San Francisco, CA",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Apple,Data Scientist,200000,"Cupertino, CA",0,Female,1,0,0,0,0,Master's Degree
2020,eBay,Data Scientist,346000,"San Jose, CA",12,Other,1,0,0,0,0,Master's Degree
2020,Capital One,Business Analyst,95000,"Washington, DC",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Excella,Business Analyst,78000,"Arlington, VA",3,Female,0,1,0,0,0,Bachelor's Degree
2020,Cisco,Data Scientist,325000,"San Francisco, CA",15,Male,0,0,1,0,0,PhD
2020,Uber,Data Scientist,217000,"San Francisco, CA",3,Male,0,0,1,0,0,PhD
2020,Microsoft,Data Scientist,209000,"Redmond, WA",2,Male,0,0,1,0,0,PhD
2020,Microsoft,Data Scientist,209000,"Redmond, WA",5,Male,1,0,0,0,0,Master's Degree
2020,ServiceNow,Business Analyst,169000,"Santa Clara, CA",10,Male,0,1,0,0,0,Bachelor's Degree
2020,Adobe,Data Scientist,182000,"San Jose, CA",0,Female,0,1,0,0,0,Bachelor's Degree
2020,Cisco,Business Analyst,65000,"Raleigh, NC",1,Female,0,1,0,0,0,Bachelor's Degree
2020,Google,Business Analyst,160000,"New York, NY",3,Male,0,0,0,0,0,NA
2020,Square,Data Scientist,323000,"San Francisco, CA",5,Male,0,0,1,0,0,PhD
2020,Nike,Data Scientist,150000,"Beaverton, OR",3,Male,1,0,0,0,0,Master's Degree
2020,BuzzFeed,Data Scientist,150000,"New York, NY",5,Male,1,0,0,0,0,Master's Degree
2020,Bank of America,Business Analyst,120000,"Charlotte, NC",8,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,164000,"Menlo Park, CA",2,Female,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Business Analyst,130000,"Seattle, WA",5,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,240000,"Seattle, WA",6,Male,1,0,0,0,0,Master's Degree
2020,ExxonMobil,Data Scientist,167000,"Houston, TX",3,Male,0,0,1,0,0,PhD
2020,Facebook,Data Scientist,228000,"Menlo Park, CA",4,Female,1,0,0,0,0,Master's Degree
2020,WeWork,Data Scientist,270000,"New York, NY",3,Male,0,0,1,0,0,PhD
2020,LinkedIn,Data Scientist,260000,"Sunnyvale, CA",5,Male,1,0,0,0,0,Master's Degree
2020,Salesforce,Data Scientist,236000,"San Francisco, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Aetna,Data Scientist,180000,"New York, NY",5,Other,0,0,0,0,0,NA
2020,UBS,Data Scientist,100000,"Zurich, ZH, Switzerland",0,Male,1,0,0,0,0,Master's Degree
2020,Adobe,Data Scientist,200000,"San Francisco, CA",4,Female,0,0,0,0,0,NA
2020,Google,Data Scientist,270000,"Sunnyvale, CA",4,Male,0,0,1,0,0,PhD
2020,Target,Data Scientist,102000,"Minneapolis, MN",4,Male,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,175000,"San Jose, CA",10,Male,1,0,0,0,0,Master's Degree
2020,Manulife,Business Analyst,62000,"Waterloo, ON, Canada",1,Female,0,1,0,0,0,Bachelor's Degree
2020,Walmart Labs,Business Analyst,30000,"Bangalore, KA, India",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Boeing,Data Scientist,85000,"Seattle, WA",1,Female,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Data Scientist,325000,"San Francisco, CA",5,Male,1,0,0,0,0,Master's Degree
2020,Square,Business Analyst,129000,"New York, NY",2,Male,0,1,0,0,0,Bachelor's Degree
2020,United Airlines,Business Analyst,120000,"Chicago, IL",7,Male,1,0,0,0,0,Master's Degree
2020,Ticketmaster,Business Analyst,118000,"Chicago, IL",6,Male,0,1,0,0,0,Bachelor's Degree
2020,PNC,Data Scientist,97000,"Cleveland, OH",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Data Scientist,248000,"Redmond, WA",15,Male,1,0,0,0,0,Master's Degree
2020,Expedia,Business Analyst,142000,"San Francisco, CA",8,Male,1,0,0,0,0,Master's Degree
2020,Deloitte,Business Analyst,76000,"Washington, DC",1,Male,0,1,0,0,0,Bachelor's Degree
2020,SAS,Business Analyst,60000,"Cary, NC",3,Female,0,1,0,0,0,Bachelor's Degree
2020,LinkedIn,Data Scientist,276000,"San Francisco, CA",8,Male,0,0,1,0,0,PhD
2020,Yelp,Business Analyst,110000,"San Francisco, CA",2,Female,0,1,0,0,0,Bachelor's Degree
2020,Mapbox,Data Scientist,150000,"San Francisco, CA",6,Female,1,0,0,0,0,Master's Degree
2020,eBay,Data Scientist,237000,"New York, NY",4,Male,1,0,0,0,0,Master's Degree
2020,Deloitte,Business Analyst,93000,"Denver, CO",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Infosys Ltd,Business Analyst,83000,"Vancouver, BC, Canada",12,Male,1,0,0,0,0,Master's Degree
2020,Adobe,Data Scientist,520000,"San Jose, CA",5,Male,0,0,1,0,0,PhD
2020,Apple,Data Scientist,324000,"Cupertino, CA",3,Male,1,0,0,0,0,Master's Degree
2020,Bank of America,Business Analyst,143000,"New York, NY",12,Male,0,0,0,0,0,NA
2020,RBC,Data Scientist,140000,"Toronto, ON, Canada",3,Male,1,0,0,0,0,Master's Degree
2020,JPMorgan Chase,Data Scientist,52000,"Mumbai, MH, India",2,Male,1,0,0,0,0,Master's Degree
2020,IBM,Data Scientist,135000,"New York, NY",0,Female,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,185000,"Redmond, WA",1,Male,0,1,0,0,0,Bachelor's Degree
